2024-04-04 14:47:46,002: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-04-04 14:47:47,343: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-04-04 14:47:47,344: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-04 14:47:47,345: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-04-04 14:47:47,345: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-04 14:47:47,346: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,346: root: INFO: [32mNew market order of | 10 SPY buy | with status unprocessed was submitted.[0m
2024-04-04 14:47:47,349: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,349: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-04 14:47:47,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,353: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,353: root: INFO: [32mFilled Transaction: buy 10 of SPY at 469.48999023 USD per share[0m
2024-04-04 14:47:47,353: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-04-04 14:47:47,359: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,359: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-04-04 14:47:47,360: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-04 14:47:47,362: root: INFO: Current backtesting datetime 2023-12-16 09:25:00-05:00
2024-04-04 14:47:47,364: root: INFO: Current backtesting datetime 2023-12-16 09:25:00-05:00
2024-04-04 14:47:47,364: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-04 14:47:47,365: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-04-04 14:47:47,366: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,370: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-04 14:47:47,371: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-04-04 14:47:47,371: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-04 14:47:47,373: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,373: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,374: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,374: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-04-04 14:47:47,376: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,376: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,377: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,377: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-04-04 14:47:47,379: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,379: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,380: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,380: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-04-04 14:47:47,382: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,383: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,384: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,385: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-04-04 14:47:47,387: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,387: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,388: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,388: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-04-04 14:47:47,390: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-04 14:47:47,391: root: INFO: Current backtesting datetime 2023-12-23 09:25:00-05:00
2024-04-04 14:47:47,393: root: INFO: Current backtesting datetime 2023-12-23 09:25:00-05:00
2024-04-04 14:47:47,393: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-04 14:47:47,394: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-04-04 14:47:47,395: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,396: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,398: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-04 14:47:47,399: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-04-04 14:47:47,399: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-04 14:47:47,406: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,406: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,407: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,408: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-04-04 14:47:47,409: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,409: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,410: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,410: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-04-04 14:47:47,412: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,412: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,413: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,414: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-04-04 14:47:47,416: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,416: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-04 14:47:47[0m
2024-04-04 14:47:47,418: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-04 14:47:47,419: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-04-04 14:47:47,421: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-04 14:47:47,423: root: INFO: Current backtesting datetime 2023-12-30 09:25:00-05:00
2024-04-04 14:47:47,425: root: INFO: Current backtesting datetime 2023-12-30 09:25:00-05:00
2024-04-04 14:47:47,425: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-04 14:47:47,426: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-04-04 14:47:47,426: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,427: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-04 14:47:47,428: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-04 14:47:47,429: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-04-04 14:47:47,429: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-04 14:47:47,432: root: INFO: Current backtesting datetime 2024-01-02 15:55:00-05:00
2024-04-04 14:47:47,433: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-04-04 14:47:47,435: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-04-04 14:47:47,435: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-04 14:47:47,435: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-04-04 14:47:47,736: backtest_stats: INFO: Backtest took 0:00:01.735899 for a speed of 0.000
2024-04-04 14:47:48,775: matplotlib.font_manager: WARNING: findfont: Font family 'Arial' not found.
2024-04-04 14:47:48,776: matplotlib.font_manager: WARNING: findfont: Font family 'Arial' not found.
